Country Name,Country Code,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cameroon,CMR,"School enrollment, tertiary (% gross)","4,64523983001709","4,65570020675659","5,08507013320923","5,12258005142212","5,09328985214233","5,85059976577759","6,80950021743774","7,26150989532471","7,88311004638672","9,04759979248047","11,1570196151733","12,0721597671509","13,0923404693604","15,2916603088379","16,2808704376221","16,9623908996582","12,4775295257568","12,7602500915527","14,2672700881958",,,
"Congo, Dem. Rep.",COD,"School enrollment, tertiary (% gross)",,,,,,,"4,49342012405396","4,52037000656128","5,6882700920105","6,74201011657715",,"8,13955020904541","8,26457977294922","6,93432998657227",,,"6,60334014892578",,,,"7,00149011611938",
"Congo, Rep.",COG,"School enrollment, tertiary (% gross)","5,07897996902466","4,25299978256226","3,77819991111755","3,76220011711121",,,,,,"6,25566005706787",,"8,7251501083374","10,0040702819824","9,31912994384766",,"12,2751417160034",,"12,6668796539307",,,,
Colombia,COL,"School enrollment, tertiary (% gross)","24,492000579834","25,347469329834","25,4306106567383",,"28,1366291046143","30,69215965271","32,6994781494141","33,7499389648438","36,0769500732422","37,5189895629883","39,4133186340332","43,0323104858398","45,307300567627","48,7331085205078","51,4163818359375","53,2821388244629","55,4842491149902","56,4340286254883","55,3274917602539","54,9765205383301","54,2392883300781",
Comoros,COM,"School enrollment, tertiary (% gross)","1,45456004142761",,,"3,10019993782043",,,,"4,13891983032227",,"5,89785003662109","5,78295993804932","8,0080099105835","8,68937969207764","8,75743007659912","8,99477958679199",,,,,,,
Cabo Verde,CPV,"School enrollment, tertiary (% gross)","2,01488995552063","1,71254003047943","4,07566022872925","4,73109006881714","6,18606996536255","7,62569999694824","8,54634952545166","9,70493984222412","12,0443601608276","15,1534099578857","18,0097599029541","20,7131404876709","20,5973205566406","22,946439743042","23,9711608886719","23,063060760498","24,0053291320801","24,3976993560791","23,6165103912354",,,
Costa Rica,CRI,"School enrollment, tertiary (% gross)",,,,,"26,6576995849609",,,,,,,"45,8189392089844","48,108570098877","49,006721496582","52,2311706542969","53,0526313781738","53,6386985778809","56,5279502868652","55,3101005554199","57,6748199462891",,
Caribbean small states,CSS,"School enrollment, tertiary (% gross)","13,2254295349121","14,2767095565796","15,345609664917","16,3342094421387","17,6441497802734","17,1345691680908","17,1941604614258","18,4122695922852","19,9364395141602","20,4564094543457","21,8724803924561","21,7402305603027","23,0834503173828","22,6842098236084","22,9199600219727","22,9500904083252","23,1046199798584",,,,,
Cuba,CUB,"School enrollment, tertiary (% gross)","22,0374393463135","25,2222309112549","27,0358295440674","32,7989082336426","53,8324699401855","62,1930389404297","86,6441879272461","105,480598449707","117,100807189941","114,097702026367","94,8522872924805","80,9181518554688","63,8294982910156","49,268138885498","40,9609718322754","36,114200592041","34,0398101806641","39,9131393432617","41,379020690918","44,2541084289551","46,7179489135742","53,7602806091309"
Curacao,CUW,"School enrollment, tertiary (% gross)",,,,,,,,,,,"24,9143009185791","22,7006893157959","22,4215202331543","21,4285697937012","22,4528102874756","21,298360824585","20,4903697967529","17,6074104309082","16,0256404876709","16,1014404296875","16,1339092254639","15,9029903411865"
